,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited_C
9443,596,Germany,Male,54,1,123544.0,1,1,1,120314.75,Yes
9444,581,Germany,Male,41,2,127913.71,2,1,1,44205.95,No
9445,689,Spain,Female,28,5,95328.6,1,1,0,6129.61,Yes
9446,544,France,Male,30,4,73218.89,1,0,1,126796.69,No
9447,718,France,Female,41,1,0.0,2,0,1,27509.52,Yes
9448,583,Germany,Male,35,8,149995.72,2,1,0,42143.55,No
9449,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,No
9450,666,Germany,Male,33,2,124125.26,1,1,0,81884.8,No
9451,524,Spain,Male,29,3,159035.45,1,1,0,2705.31,Yes
9452,599,France,Male,27,5,0.0,2,1,0,30546.4,No
9453,667,France,Male,27,7,156811.74,1,1,1,149402.59,No
9454,727,France,Male,52,4,0.0,2,1,1,118429.02,No
9455,689,Spain,Female,55,4,0.0,2,1,1,58442.25,No
9456,639,France,Male,39,6,150555.83,1,1,0,30414.17,No
9457,678,France,Male,28,2,109137.12,1,1,1,58814.41,No
9458,523,France,Male,36,8,158351.02,2,1,0,155304.53,No
9459,650,France,Female,47,9,0.0,1,1,0,187943.6,No
9460,744,Spain,Male,35,7,0.0,2,1,1,43036.6,No
9461,697,France,Male,40,4,0.0,2,0,1,26543.28,No
9462,800,Spain,Female,46,6,0.0,2,1,0,171928.04,No
9463,664,France,Male,24,7,0.0,1,0,1,35611.35,No
9464,740,France,Male,39,9,0.0,2,1,0,19047.23,No
9465,835,France,Female,56,2,0.0,2,1,1,39820.13,No
9466,559,France,Male,52,2,0.0,1,1,0,129013.59,Yes
9467,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,No
9468,613,Germany,Female,45,9,142765.24,2,1,0,34749.65,No
9469,713,France,Female,25,4,121172.97,1,1,1,56268.98,No
9470,751,Germany,Female,28,10,132932.14,2,1,1,46630.47,No
9471,523,France,Male,22,8,123374.46,1,1,1,124906.59,No
9472,775,Germany,Female,74,0,161371.5,1,1,1,134869.93,No
9473,608,Spain,Male,45,4,0.0,2,0,0,36697.48,Yes
9474,673,France,Male,51,8,79563.36,2,1,1,172200.91,No
9475,616,France,Male,46,2,0.0,2,1,0,137136.46,No
9476,650,Germany,Female,48,7,138232.24,1,1,0,57594.78,No
9477,655,France,Female,41,5,0.0,1,0,0,36548.0,Yes
9478,782,Germany,Female,53,1,81571.05,1,1,0,182960.46,Yes
9479,781,Spain,Male,35,1,0.0,2,0,0,42117.9,No
9480,593,France,Female,33,0,95927.04,1,1,0,199478.05,No
9481,505,Spain,Male,35,8,116932.59,1,1,0,91092.84,No
9482,707,France,Male,40,1,0.0,2,1,0,14090.4,Yes
9483,692,France,Female,36,3,79551.12,1,0,1,178267.07,No
9484,813,Germany,Male,30,1,116416.94,1,0,1,85808.22,No
9485,850,Spain,Male,37,4,88141.1,1,1,0,109659.12,No
9486,753,France,Male,32,6,177729.13,1,1,1,161642.08,No
9487,850,Spain,Female,32,5,0.0,1,1,1,3830.59,No
9488,671,Spain,Male,32,6,123912.78,2,1,1,146636.44,No
9489,791,France,Female,33,3,0.0,1,1,1,144413.92,Yes
9490,624,France,Male,80,3,0.0,1,1,1,65801.44,No
9491,649,France,Female,35,4,108306.44,1,1,1,192486.24,No
9492,732,Germany,Female,48,4,102962.62,1,1,0,120852.85,Yes
9493,664,France,Female,36,0,103502.22,1,1,1,146191.82,No
9494,789,Germany,Male,43,8,119654.44,2,0,1,148412.24,Yes
9495,680,France,Male,33,10,183768.47,1,1,0,164119.35,No
9496,701,France,Male,37,1,0.0,2,1,0,163457.55,No
9497,684,France,Female,25,1,0.0,2,0,1,144978.47,No
9498,586,France,Female,52,6,140900.97,1,1,1,67288.89,No
9499,522,Germany,Female,25,5,94049.92,2,1,0,103269.0,No
9500,739,Spain,Female,27,8,98926.4,1,1,1,106969.98,No
9501,835,Germany,Male,18,2,142872.36,1,1,1,117632.63,No
9502,790,Spain,Male,29,3,46057.96,2,1,1,189777.66,No
9503,671,France,Female,48,6,119769.77,1,0,1,66032.65,No
9504,560,France,Female,44,5,143244.97,1,1,0,98661.27,No
9505,651,France,Male,28,10,79562.98,1,1,1,74687.37,No
9506,682,France,Male,69,6,0.0,2,0,1,149604.18,No
9507,808,France,Male,41,0,0.0,1,1,1,79888.78,No
9508,644,Spain,Male,26,8,96659.64,2,1,1,138775.69,No
9509,688,France,Male,29,1,0.0,2,1,0,154695.57,No
9510,617,France,Female,26,2,165947.99,2,0,1,168834.38,No
9511,738,France,Male,33,4,92676.3,1,1,0,105817.63,No
9512,663,France,Male,45,5,83195.12,1,1,1,48682.1,No
9513,515,France,Male,48,5,129387.94,1,0,1,147955.91,Yes
9514,845,France,Female,28,9,0.0,2,1,1,56185.98,No
9515,639,Spain,Male,38,9,130233.14,1,1,1,81861.1,No
9516,557,France,Female,32,3,123502.53,1,1,1,69826.8,No
9517,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,No
9518,585,Germany,Male,44,7,163867.86,1,1,1,112333.22,No
9519,610,France,Female,27,2,0.0,2,1,0,14546.76,No
9520,727,Germany,Female,18,2,93816.7,2,1,0,126172.11,No
9521,540,Spain,Female,40,8,0.0,2,1,0,3560.0,No
9522,418,France,Male,35,7,0.0,2,1,1,88878.15,No
9523,660,France,Female,32,0,114668.89,1,1,0,84605.0,No
9524,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,No
9525,618,France,Female,46,6,150213.71,1,1,0,120668.46,Yes
9526,642,Germany,Male,18,5,111183.53,2,0,1,10063.75,No
9527,850,France,Female,40,9,99816.46,1,1,1,163989.66,Yes
9528,739,France,Male,34,9,0.0,1,1,0,60584.33,No
9529,508,France,Female,41,5,0.0,2,1,1,94170.84,No
9530,667,France,Male,41,6,0.0,2,0,0,167181.77,No
9531,741,France,Female,60,5,0.0,1,1,1,38914.51,No
9532,592,France,Male,29,7,0.0,2,1,1,91196.67,No
9533,651,Germany,Female,45,6,86714.06,1,1,0,85869.89,Yes
9534,773,Spain,Male,52,2,0.0,2,1,0,57337.79,No
9535,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,No
9536,550,Germany,Female,42,10,128707.31,1,1,0,63092.65,Yes
9537,783,France,Male,40,6,0.0,2,1,0,109742.55,No
9538,777,France,Male,29,2,0.0,2,1,0,124489.88,No
9539,659,France,Male,29,6,123192.12,1,1,1,56971.41,Yes
9540,727,Germany,Male,46,3,115248.11,4,1,0,130752.01,Yes
9541,603,France,Male,38,8,59360.77,1,1,1,191457.06,No
9542,644,Spain,Male,37,9,0.0,2,1,1,96442.86,No
9543,647,France,Female,35,6,112668.7,1,0,1,122584.29,No
9544,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,No
9545,721,Spain,Male,57,1,0.0,1,1,1,195940.96,No
9546,524,France,Male,29,7,0.0,2,1,1,105448.74,No
9547,626,France,Female,34,3,0.0,2,1,1,37870.29,No
9548,569,France,Male,43,7,0.0,2,1,0,52534.81,No
9549,578,Spain,Male,36,1,157267.95,2,1,0,141533.19,No
9550,769,France,Female,40,9,133871.05,1,1,1,50568.02,No
9551,694,Germany,Male,31,4,141989.27,2,1,0,26116.82,No
9552,664,France,Female,41,5,0.0,1,1,1,152054.33,No
9553,646,France,Male,38,7,0.0,2,1,0,1528.4,No
9554,779,France,Female,29,3,46388.16,3,1,0,127939.26,Yes
9555,782,Germany,Female,72,5,148666.99,1,1,0,2605.65,Yes
9556,769,Germany,Male,34,7,115101.5,1,0,0,57841.89,Yes
9557,655,Germany,Male,67,6,148363.38,1,1,1,186995.17,No
9558,623,Spain,Male,46,4,0.0,1,1,0,5549.11,Yes
9559,705,Spain,Female,39,8,144102.32,1,1,1,11682.36,No
9560,686,France,Male,41,5,128876.71,3,1,1,106939.34,Yes
9561,678,Germany,Male,36,6,118448.15,2,1,0,53172.02,No
9562,738,France,Male,39,5,0.0,2,1,1,114388.98,No
9563,703,France,Male,28,9,0.0,2,0,1,2151.17,No
9564,554,Spain,Male,42,1,0.0,2,0,1,183492.9,No
9565,582,France,Female,38,9,135979.01,4,1,1,76582.95,Yes
9566,644,France,Male,37,6,117271.8,2,1,0,104217.96,Yes
9567,724,France,Male,29,4,0.0,1,1,0,8982.75,No
9568,593,France,Male,33,1,0.0,2,0,0,9984.4,No
9569,710,Spain,Female,30,10,0.0,2,1,0,19500.1,No
9570,631,France,Male,35,8,129205.49,1,1,1,79146.36,No
9571,739,Spain,Female,41,8,0.0,1,1,0,191694.77,Yes
9572,644,Spain,Male,18,7,0.0,1,0,1,59645.24,Yes
9573,652,Germany,Male,35,7,104015.54,2,1,1,55207.88,No
9574,554,Spain,Male,37,3,0.0,2,1,0,166177.3,No
9575,483,France,Female,30,9,0.0,2,0,0,136356.97,No
9576,669,Germany,Female,42,1,103873.39,1,1,0,148611.52,No
9577,841,Germany,Female,52,3,112383.03,1,1,0,85516.37,Yes
9578,662,France,Male,34,2,117731.79,2,0,1,55120.79,No
9579,821,Germany,Male,45,0,135827.33,2,1,1,131778.58,No
9580,783,France,Male,38,9,114135.17,1,1,0,153269.98,No
9581,850,France,Female,28,9,0.0,2,1,1,164864.67,No
9582,559,France,Male,62,6,118756.62,1,1,1,20367.68,No
9583,602,Spain,Male,34,8,98382.72,1,1,0,39542.0,No
9584,563,Germany,Male,41,2,100520.92,1,1,1,19412.8,Yes
9585,695,Spain,Female,35,7,79858.13,2,1,1,127977.66,No
9586,546,France,Female,20,6,0.0,1,0,1,20508.85,No
9587,719,Germany,Female,76,10,95052.29,1,1,0,176244.87,No
9588,539,Germany,Male,42,1,177728.55,1,1,0,105013.63,No
9589,632,France,Male,71,3,83116.68,1,1,1,27597.76,No
9590,772,Germany,Male,34,7,111565.91,1,1,1,121073.23,No
9591,708,Spain,Male,40,8,83015.71,1,1,0,101089.76,No
9592,668,Germany,Female,28,1,124511.01,1,0,0,114258.18,No
9593,738,France,Female,67,1,130652.52,1,0,1,22762.23,No
9594,785,France,Male,55,5,0.0,2,1,1,7008.65,No
9595,597,France,Male,61,5,0.0,2,1,1,81299.17,No
9596,531,France,Male,37,7,121854.45,1,1,0,147521.35,No
9597,509,France,Male,26,10,0.0,2,1,1,6177.83,No
9598,508,France,Male,35,1,86893.28,1,0,0,59374.82,No
9599,749,Germany,Female,32,7,79523.13,1,0,1,157648.12,No
9600,621,Germany,Female,55,7,131033.76,1,0,1,75685.59,Yes
9601,659,France,Female,33,7,89939.62,1,1,0,136540.09,No
9602,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,Yes
9603,675,France,Male,39,7,0.0,2,0,1,36267.21,No
9604,770,France,Male,31,3,155047.56,2,1,1,186064.34,No
9605,736,France,Female,29,9,0.0,2,0,0,176152.7,No
9606,524,France,Male,44,10,118569.03,2,0,0,82117.2,No
9607,674,France,Male,28,5,0.0,1,1,1,151925.25,No
9608,700,Spain,Male,44,9,0.0,2,1,0,142287.65,No
9609,741,France,Female,35,1,0.0,2,1,0,36557.55,No
9610,455,France,Male,40,1,0.0,3,0,1,129975.34,No
9611,608,Spain,Male,37,2,130461.02,1,1,0,21967.15,No
9612,776,France,Male,36,1,0.0,2,1,0,53477.76,No
9613,635,France,Male,33,1,0.0,3,0,0,178067.33,Yes
9614,746,France,Female,37,4,0.0,2,0,1,171039.56,No
9615,692,Spain,Female,47,3,0.0,2,1,0,150802.41,Yes
9616,683,Spain,Male,35,9,61172.04,1,0,0,82951.12,No
9617,591,Germany,Female,35,2,90194.34,2,1,0,57064.57,No
9618,581,France,Female,24,3,95508.2,1,1,1,45755.0,No
9619,684,Germany,Male,35,3,99967.76,1,1,1,176882.08,No
9620,561,Spain,Male,37,4,101470.29,1,0,1,88838.14,No
9621,718,Germany,Female,33,4,70541.06,1,0,0,88592.8,No
9622,590,France,Male,31,8,112211.61,1,1,0,26261.42,No
9623,573,France,Female,47,8,154543.98,1,1,0,29586.73,No
9624,350,France,Female,40,0,111098.85,1,1,1,172321.21,Yes
9625,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,Yes
9626,813,Spain,Male,27,1,137275.36,1,0,1,115733.16,No
9627,641,Spain,Male,31,3,153316.14,1,1,0,59927.99,No
9628,662,France,Female,22,9,0.0,2,1,1,44377.65,No
9629,497,Spain,Male,44,2,121250.04,1,0,1,79691.4,No
9630,716,France,Male,31,8,109578.04,2,1,1,51503.51,No
9631,526,France,Female,37,5,53573.18,1,1,0,62830.97,No
9632,760,Germany,Female,34,6,58003.41,1,1,0,90346.1,No
9633,669,France,Female,31,6,113000.66,1,1,0,40467.82,No
9634,655,France,Male,27,10,0.0,2,1,0,51620.94,No
9635,547,France,Female,49,2,0.0,1,0,0,65466.93,Yes
9636,648,Germany,Female,40,5,139973.65,1,1,1,667.66,Yes
9637,790,France,Female,31,2,151290.16,1,1,1,172437.12,No
9638,744,Germany,Female,50,1,121498.11,2,0,1,106061.47,Yes
9639,761,Spain,Female,32,4,103515.39,2,1,1,177622.38,No
9640,750,France,Female,35,3,0.0,1,1,0,191520.5,No
9641,680,France,Male,34,9,0.0,2,1,1,95686.6,No
9642,704,Spain,Male,38,6,106687.76,1,1,0,173776.5,No
9643,521,France,Female,41,2,0.0,2,1,1,113089.43,No
9644,452,France,Female,35,8,0.0,2,1,1,149614.81,No
9645,695,France,Female,31,5,106089.2,1,0,0,99537.68,No
9646,850,Spain,Male,71,10,69608.14,1,1,0,97893.4,Yes
9647,625,France,Male,31,5,0.0,2,0,1,90.07,No
9648,608,Germany,Female,40,7,96202.32,1,0,0,161154.85,No
9649,715,France,Female,38,0,0.0,2,1,1,332.81,No
9650,834,Spain,Male,33,5,0.0,2,1,0,66285.18,No
9651,469,France,Male,33,1,127818.52,1,1,0,163477.22,No
9652,480,France,Female,40,7,0.0,1,1,0,170332.67,Yes
9653,527,Germany,Male,58,3,137318.42,1,1,1,126144.96,No
9654,834,Spain,Male,34,5,0.0,2,0,0,53437.1,No
9655,583,France,Female,40,4,55776.39,2,1,0,26920.43,No
9656,696,Germany,Male,32,4,84421.62,1,0,1,52314.71,No
9657,606,France,Male,32,5,83161.65,1,1,1,116885.59,No
9658,713,France,Female,39,10,0.0,2,1,1,126263.97,No
9659,821,Germany,Male,42,3,87807.29,2,1,1,64613.81,No
9660,550,France,Female,30,4,0.0,2,1,0,89216.29,No
9661,675,France,Female,39,6,0.0,2,0,0,83419.15,No
9662,748,Spain,Male,39,3,0.0,2,1,1,123998.52,No
9663,606,Germany,Male,40,9,95293.86,2,0,1,96985.58,No
9664,726,Germany,Male,30,7,92847.59,1,1,0,146154.06,No
9665,547,France,Male,30,6,0.0,2,1,1,18471.86,No
9666,758,Spain,Male,35,5,0.0,2,1,0,95009.6,No
9667,596,France,Male,37,2,0.0,1,0,1,121175.86,No
9668,720,Spain,Male,34,3,0.0,2,1,1,77047.78,No
9669,674,France,Male,37,3,0.0,1,1,0,158049.9,No
9670,756,France,Female,32,4,0.0,2,1,0,147040.25,No
9671,649,Germany,Male,78,4,68345.86,2,1,1,142566.75,No
9672,613,Germany,Male,28,7,76656.4,2,1,1,185483.24,No
9673,643,France,Male,62,9,0.0,2,0,0,155870.82,No
9674,600,France,Male,31,8,0.0,2,1,1,121555.51,No
9675,735,Spain,Male,39,1,60374.98,1,1,0,40223.74,No
9676,585,France,Female,34,1,0.0,1,1,1,75503.6,No
9677,724,Germany,Male,33,4,88046.88,1,0,1,186942.49,Yes
9678,635,Spain,Male,29,2,0.0,2,0,0,117173.8,No
9679,472,France,Male,19,9,0.0,2,1,0,3453.4,No
9680,590,France,Male,36,1,0.0,2,1,0,48876.84,No
9681,651,Spain,Female,63,8,129968.67,1,1,1,11830.53,No
9682,686,Germany,Female,39,4,157731.6,2,1,0,162820.6,No
9683,606,France,Male,32,6,0.0,2,0,1,36540.63,No
9684,781,France,Male,33,3,89276.48,1,1,0,6959.0,No
9685,593,France,Male,45,4,138825.19,1,0,0,10828.78,No
9686,793,France,Male,63,4,103729.79,2,1,1,80272.06,No
9687,791,France,Female,31,10,75499.24,1,1,0,22184.14,No
9688,850,France,Male,68,5,169445.4,1,1,1,186335.07,No
9689,698,France,Female,57,9,111359.55,2,1,0,105715.01,No
9690,846,France,Female,34,10,142388.61,2,0,1,68393.64,Yes
9691,765,France,Male,42,4,123311.39,2,1,1,82868.34,No
9692,574,Spain,Male,52,7,115532.52,1,1,0,196257.67,No
9693,617,Germany,Female,51,10,167273.71,1,0,0,93439.75,Yes
9694,581,France,Male,25,5,77886.53,2,1,0,150319.49,No
9695,710,Germany,Male,37,6,135795.63,1,0,1,46523.6,No
9696,550,France,Male,32,8,97514.07,1,1,1,199138.84,No
9697,533,Germany,Male,51,6,127545.56,2,0,0,79559.02,Yes
9698,779,France,Male,49,9,106160.37,1,0,0,116893.87,No
9699,763,France,Female,23,2,0.0,2,1,0,153983.99,No
9700,563,Spain,Female,36,4,143680.47,2,1,1,63531.19,No
9701,678,Spain,Male,38,3,124483.53,1,1,0,126253.31,No
9702,644,Spain,Female,31,5,86006.3,1,1,1,73922.95,No
9703,682,Germany,Female,43,7,111094.05,2,1,1,64679.3,No
9704,625,France,Male,22,9,0.0,2,1,0,157072.91,No
9705,733,Spain,Male,36,1,0.0,2,0,1,108377.82,No
9706,512,France,Female,30,6,0.0,2,1,0,88827.31,No
9707,642,France,Female,41,7,115171.71,1,1,1,37674.47,No
9708,737,Germany,Female,22,10,111543.26,2,0,0,106327.85,No
9709,575,France,Female,57,8,137936.94,1,1,1,84475.13,No
9710,543,Germany,Female,37,3,122304.65,2,0,0,33998.7,No
9711,521,Germany,Male,41,8,120586.54,1,0,1,20491.15,No
9712,637,France,Male,32,3,0.0,2,1,1,197827.06,No
9713,714,France,Male,40,9,46520.69,1,1,1,96687.25,No
9714,726,Spain,Female,56,2,105473.74,1,1,1,46044.7,No
9715,680,Spain,Female,34,7,0.0,2,1,0,98949.85,No
9716,812,Germany,Male,39,5,115730.71,3,1,1,185599.34,Yes
9717,757,Spain,Male,30,3,145396.49,1,0,1,198341.15,No
9718,710,Spain,Male,62,3,131078.42,2,1,0,119348.76,Yes
9719,516,Germany,Female,47,9,128298.74,1,0,0,149614.17,Yes
9720,803,France,Female,40,6,165526.71,1,1,0,12328.08,No
9721,560,France,Female,38,5,83714.41,1,1,1,33245.97,No
9722,679,France,Female,36,3,0.0,2,1,1,2243.41,No
9723,526,France,Male,32,7,125540.05,1,0,0,86786.41,No
9724,485,France,Male,41,2,100254.76,2,1,1,12706.67,No
9725,625,France,Female,36,3,0.0,2,1,0,41295.1,Yes
9726,773,Spain,Male,43,7,138150.57,1,1,1,177357.16,No
9727,530,France,Female,45,1,0.0,1,0,1,190663.89,Yes
9728,616,Germany,Female,43,7,95984.21,1,0,1,115262.54,Yes
9729,651,France,Male,23,10,0.0,2,1,1,170099.23,No
9730,586,Germany,Male,38,2,136858.42,1,0,1,189143.94,No
9731,607,Germany,Male,29,7,102609.0,1,1,0,163257.44,No
9732,724,Spain,Male,39,3,0.0,2,0,1,95562.81,No
9733,733,France,Male,64,3,0.0,2,1,1,75272.63,No
9734,667,Germany,Male,70,3,77356.92,2,1,1,20881.96,No
9735,700,France,Female,32,8,110923.15,2,1,1,161845.81,Yes
9736,659,Spain,Male,78,2,151675.65,1,0,1,49978.67,No
9737,710,Spain,Male,22,8,0.0,3,1,0,107292.91,No
9738,760,France,Male,37,7,0.0,1,0,0,32863.24,Yes
9739,677,France,Female,25,3,0.0,2,1,0,179608.96,No
9740,798,Germany,Female,29,8,80204.11,2,1,0,70223.22,No
9741,758,France,Male,35,7,0.0,2,1,0,77951.84,No
9742,715,France,Male,45,4,0.0,2,1,1,55043.93,No
9743,752,Germany,Male,32,9,115587.49,2,0,1,101677.46,No
9744,586,Germany,Male,46,8,106968.96,1,1,1,79366.98,Yes
9745,818,France,Male,36,4,0.0,2,1,1,8037.03,No
9746,490,Germany,Female,41,0,139659.04,1,1,1,176254.12,No
9747,610,Germany,Female,69,5,86038.21,3,0,0,192743.06,Yes
9748,627,Germany,Male,24,5,102773.2,2,1,0,56793.02,Yes
9749,533,France,Female,35,8,0.0,2,1,1,187900.12,No
9750,708,France,Female,51,8,70754.18,1,1,1,92920.04,Yes
9751,681,France,Male,59,4,122781.51,1,0,1,140166.95,No
9752,690,France,Male,21,8,0.0,2,1,1,155782.89,No
9753,656,Germany,Male,68,7,153545.11,1,1,1,186574.68,No
9754,673,Spain,Male,40,1,121629.22,1,1,1,3258.6,No
9755,806,Germany,Male,36,8,167983.17,2,1,1,106714.28,No
9756,648,Spain,Female,43,7,81153.82,1,1,1,144532.85,Yes
9757,501,France,Male,35,6,99760.84,1,1,1,13591.52,No
9758,556,Germany,Female,43,4,125890.72,1,1,1,74854.97,No
9759,627,France,Female,27,2,0.0,2,1,0,125451.01,No
9760,652,France,Male,31,2,119148.55,1,0,0,149740.22,No
9761,807,Germany,Female,60,1,72948.58,2,1,1,17355.36,No
9762,708,Germany,Male,21,8,133974.36,2,1,0,50294.09,No
9763,619,France,Male,27,1,154483.98,1,1,0,156394.74,No
9764,601,France,Male,40,10,98627.13,2,0,0,77977.69,No
9765,445,France,Male,64,2,136770.67,1,0,1,43678.06,No
9766,800,Germany,Male,39,4,95252.72,1,1,0,13906.34,No
9767,554,France,Male,33,3,117413.95,1,1,1,12766.74,No
9768,714,Germany,Male,54,4,137986.58,2,0,1,51308.54,Yes
9769,656,France,Male,44,10,143571.52,1,0,0,127444.14,No
9770,520,France,Male,49,5,121197.64,1,1,0,72577.33,Yes
9771,480,Spain,Male,39,5,121626.9,1,1,1,82438.13,No
9772,660,Germany,Male,30,1,84440.1,2,1,1,60485.98,No
9773,532,France,Male,36,4,0.0,2,1,1,132798.78,No
9774,679,France,Male,42,1,0.0,2,0,0,71823.15,No
9775,780,France,Female,26,3,140356.7,1,1,0,117144.15,No
9776,747,France,Male,29,7,0.0,2,1,1,141706.43,No
9777,705,France,Female,39,3,92224.56,1,1,1,54517.25,No
9778,732,France,Female,43,9,0.0,2,1,0,183147.17,No
9779,515,Spain,Male,40,10,121355.99,1,1,0,138360.29,No
9780,816,Germany,Female,40,9,109003.26,1,1,1,79580.56,No
9781,641,France,Female,48,3,147341.43,1,1,1,157458.61,Yes
9782,509,France,Male,18,7,102983.91,1,1,0,171770.58,No
9783,601,Germany,Female,49,4,96252.98,2,1,0,104263.82,No
9784,527,France,Male,39,4,0.0,2,1,0,167183.07,Yes
9785,455,France,Female,27,5,155879.09,2,0,0,70774.97,No
9786,803,Germany,Male,34,4,142929.16,2,1,1,114869.56,No
9787,553,France,Male,32,7,64082.09,1,0,1,109159.58,No
9788,724,France,Female,28,5,0.0,1,1,0,59351.68,No
9789,610,France,Female,45,1,0.0,2,1,1,199657.46,No
9790,559,Spain,Female,39,2,0.0,2,1,1,121151.1,No
9791,825,Germany,Female,35,6,118336.95,1,1,0,26342.33,Yes
9792,819,Spain,Female,28,8,168253.21,1,1,1,102799.14,No
9793,772,Germany,Female,42,0,101979.16,1,1,0,90928.48,No
9794,685,Spain,Male,23,5,164902.43,1,0,0,141152.28,No
9795,506,France,Male,43,2,0.0,2,1,0,105568.6,No
9796,642,Germany,Male,22,10,111812.52,2,1,1,183045.46,No
9797,627,Spain,Male,40,10,0.0,2,1,1,194792.42,No
9798,600,Germany,Male,30,2,119755.0,1,1,1,21852.91,No
9799,653,France,Male,46,0,119556.1,1,1,0,78250.13,Yes
9800,762,Spain,Female,35,3,119349.69,3,1,1,47114.18,Yes
9801,569,Spain,Female,30,3,139528.23,1,1,1,33230.37,No
9802,756,France,Male,40,1,94773.11,1,1,0,114279.63,No
9803,673,France,Male,31,1,108345.22,1,0,1,38802.03,No
9804,637,France,Female,36,9,166939.88,1,1,1,72504.76,No
9805,644,France,Male,33,7,174571.36,1,0,1,43943.09,No
9806,658,Spain,Male,35,9,71829.34,1,1,1,68141.92,No
9807,649,France,Female,36,8,0.0,2,0,1,109179.89,No
9808,603,France,Female,39,9,76769.68,1,0,0,48224.72,No
9809,820,France,Female,39,1,104614.29,1,1,0,61538.43,Yes
9810,712,Spain,Male,27,10,0.0,1,1,0,94544.88,No
9811,645,Germany,Female,31,1,128927.93,1,1,1,2850.01,No
9812,705,Germany,Female,31,9,110941.93,2,1,0,163484.8,No
9813,590,Spain,Female,29,10,99250.08,1,1,1,129629.41,No
9814,631,France,Male,36,1,0.0,2,0,0,133141.34,No
9815,604,France,Male,34,7,0.0,2,1,1,188078.55,No
9816,643,Spain,Male,48,8,0.0,2,1,0,174729.3,No
9817,690,Spain,Female,30,5,0.0,2,0,1,78700.03,No
9818,558,France,Male,31,7,0.0,1,1,0,198269.08,No
9819,637,Germany,Male,51,1,104682.83,1,1,0,55266.96,Yes
9820,648,Germany,Female,45,5,118886.55,1,0,0,51636.7,No
9821,652,Spain,Male,28,8,156823.7,2,1,0,198251.52,No
9822,808,Germany,Male,39,3,124216.93,1,0,1,171442.36,No
9823,551,France,Female,26,2,144258.52,1,1,0,49778.79,No
9824,711,Germany,Male,26,9,128793.63,1,1,0,19262.05,No
9825,467,Germany,Male,28,10,126315.26,1,1,0,32349.29,Yes
9826,789,Spain,Female,40,4,0.0,2,1,0,137402.27,No
9827,602,Spain,Male,33,5,0.0,2,0,1,64038.34,No
9828,576,France,Male,39,1,0.0,2,1,1,68814.23,No
9829,584,France,Male,38,1,115341.55,1,0,1,173632.92,No
9830,593,France,Male,32,6,99162.29,1,1,0,128384.11,No
9831,705,Germany,Female,48,1,156848.13,2,1,1,99475.95,Yes
9832,595,Germany,Female,64,2,105736.32,1,1,1,89935.73,Yes
9833,699,Germany,Female,41,1,200117.76,2,1,0,94142.35,No
9834,516,France,Female,46,6,62212.29,1,0,1,171681.86,Yes
9835,838,France,Male,31,2,0.0,2,1,0,8222.96,No
9836,587,France,Male,39,10,0.0,2,1,1,170409.45,No
9837,750,France,Male,38,5,151532.4,1,1,1,46555.15,No
9838,581,Germany,Male,39,1,121523.51,1,0,0,161655.55,Yes
9839,484,France,Male,41,5,0.0,1,1,1,74267.35,No
9840,576,Spain,Male,26,8,0.0,2,0,1,34101.06,No
9841,567,Germany,Female,46,1,68238.51,2,1,1,109572.58,No
9842,638,Spain,Male,30,9,136808.53,2,1,1,106642.97,No
9843,646,Germany,Male,24,0,92398.08,1,1,1,18897.29,No
9844,658,France,Female,40,5,143566.12,1,1,1,189607.71,No
9845,590,Spain,Female,38,9,0.0,2,1,1,148750.16,No
9846,546,Spain,Male,25,7,127728.24,2,1,1,105279.74,No
9847,603,France,Female,34,9,0.0,2,1,0,167916.35,No
9848,619,Spain,Female,38,10,119658.49,1,1,1,8646.58,No
9849,678,France,Female,34,6,0.0,2,1,1,124592.84,No
9850,459,France,Male,26,4,149879.66,1,0,0,50016.17,No
9851,671,Germany,Male,28,8,119859.52,2,1,0,125422.66,No
9852,501,Spain,Male,43,6,104533.24,1,0,0,81123.59,Yes
9853,719,Spain,Male,37,10,145382.61,1,1,0,80408.59,No
9854,681,Spain,Female,37,6,121231.39,1,1,1,146366.08,No
9855,706,Spain,Male,24,2,141078.57,1,1,1,24402.87,No
9856,763,Germany,Female,32,1,108465.65,2,1,0,60552.44,Yes
9857,716,France,Male,39,1,70657.61,2,1,1,76476.05,No
9858,507,Germany,Male,40,3,120105.43,1,1,0,92075.01,Yes
9859,678,Germany,Male,55,4,129646.91,1,1,1,184125.1,Yes
9860,775,France,Female,30,10,191091.74,2,1,1,96170.38,No
9861,544,France,Male,38,8,0.0,1,1,1,98208.62,No
9862,756,France,Male,27,8,0.0,2,1,1,157932.75,No
9863,757,Germany,Female,43,5,131433.33,2,1,1,3497.43,Yes
9864,742,Germany,Male,33,1,137937.95,1,1,1,51387.1,No
